2019-05-06 00:02:20,092 [http-nio-8080-exec-3] INFO  c.e.lostandfind.aspect.UserAspect 51 - url=http://localhost:8080/getUserInfo;method=GET;ip=0:0:0:0:0:0:0:1;classMethod=com.example.lostandfind.controller.LafController.getUserInfo;time=432ms;
2019-05-06 00:02:25,272 [http-nio-8080-exec-2] INFO  c.e.lostandfind.aspect.UserAspect 51 - url=http://localhost:8080/getReportComment;method=GET;ip=0:0:0:0:0:0:0:1;classMethod=com.example.lostandfind.controller.LafController.getReportC;time=6ms;
2019-05-06 00:02:25,276 [http-nio-8080-exec-10] INFO  c.e.lostandfind.aspect.UserAspect 51 - url=http://localhost:8080/getSuggestion;method=GET;ip=0:0:0:0:0:0:0:1;classMethod=com.example.lostandfind.controller.LafController.GetSuggestion;time=10ms;
2019-05-06 00:02:25,282 [http-nio-8080-exec-3] INFO  c.e.lostandfind.aspect.UserAspect 51 - url=http://localhost:8080/getReport;method=GET;ip=0:0:0:0:0:0:0:1;classMethod=com.example.lostandfind.controller.LafController.getReport;time=1557072145272ms;
2019-05-06 00:02:26,876 [http-nio-8080-exec-4] INFO  c.e.lostandfind.aspect.UserAspect 51 - url=http://localhost:8080/getReport;method=GET;ip=0:0:0:0:0:0:0:1;classMethod=com.example.lostandfind.controller.LafController.getReport;time=11ms;
2019-05-06 00:06:18,040 [http-nio-8080-exec-1] INFO  c.e.lostandfind.aspect.UserAspect 51 - url=http://localhost:8080/getUserInfo;method=GET;ip=0:0:0:0:0:0:0:1;classMethod=com.example.lostandfind.controller.LafController.getUserInfo;time=421ms;
2019-05-06 00:06:18,078 [http-nio-8080-exec-2] INFO  c.e.lostandfind.aspect.UserAspect 51 - url=http://localhost:8080/token;method=GET;ip=0:0:0:0:0:0:0:1;classMethod=com.example.lostandfind.controller.LafController.makeToken;time=5ms;
2019-05-06 00:06:18,106 [http-nio-8080-exec-6] INFO  c.e.lostandfind.aspect.UserAspect 51 - url=http://localhost:8080/openid1/orvxZ5LHevduXjiohzNmGuN3GW8o;method=GET;ip=0:0:0:0:0:0:0:1;classMethod=com.example.lostandfind.controller.LafController.checkOpenId1;time=2ms;
2019-05-06 00:06:18,133 [http-nio-8080-exec-10] INFO  c.e.lostandfind.aspect.UserAspect 51 - url=http://localhost:8080/manager/orvxZ5LHevduXjiohzNmGuN3GW8o;method=POST;ip=0:0:0:0:0:0:0:1;classMethod=com.example.lostandfind.controller.LafController.doManager;time=2ms;
2019-05-06 00:06:18,176 [http-nio-8080-exec-3] INFO  c.e.lostandfind.aspect.UserAspect 51 - url=http://localhost:8080/getPersonComment;method=GET;ip=0:0:0:0:0:0:0:1;classMethod=com.example.lostandfind.controller.LafController.getPersonComment;time=8ms;
2019-05-06 00:06:18,181 [http-nio-8080-exec-5] INFO  c.e.lostandfind.aspect.UserAspect 51 - url=http://localhost:8080/getSystemCount;method=GET;ip=0:0:0:0:0:0:0:1;classMethod=com.example.lostandfind.controller.LafController.getSystemCount;time=4ms;
2019-05-06 00:06:18,189 [http-nio-8080-exec-4] INFO  c.e.lostandfind.aspect.UserAspect 51 - url=http://localhost:8080/getPersonInfo;method=GET;ip=0:0:0:0:0:0:0:1;classMethod=com.example.lostandfind.controller.LafController.getPersonInfo;time=1557072378185ms;
2019-05-06 00:06:18,209 [http-nio-8080-exec-9] INFO  c.e.lostandfind.aspect.UserAspect 51 - url=http://localhost:8080/getValuable;method=GET;ip=0:0:0:0:0:0:0:1;classMethod=com.example.lostandfind.controller.LafController.getValuale;time=6ms;
2019-05-06 00:06:18,388 [http-nio-8080-exec-7] INFO  c.e.lostandfind.aspect.UserAspect 51 - url=http://localhost:8080/getPushCount;method=GET;ip=0:0:0:0:0:0:0:1;classMethod=com.example.lostandfind.controller.LafController.getPushCount;time=8ms;
2019-05-06 00:06:18,402 [http-nio-8080-exec-8] WARN  o.h.h.i.ast.QueryTranslatorImpl 381 - HHH000104: firstResult/maxResults specified with collection fetch; applying in memory!
2019-05-06 00:06:18,408 [http-nio-8080-exec-8] INFO  c.e.lostandfind.aspect.UserAspect 51 - url=http://localhost:8080/service/info;method=GET;ip=0:0:0:0:0:0:0:1;classMethod=com.example.lostandfind.controller.LafController.searchInfo;time=13ms;
2019-05-06 00:06:22,266 [http-nio-8080-exec-1] INFO  c.e.lostandfind.aspect.UserAspect 51 - url=http://localhost:8080/valuable;method=GET;ip=0:0:0:0:0:0:0:1;classMethod=com.example.lostandfind.controller.LafController.searchValuableInfo;time=5ms;
2019-05-06 00:06:22,273 [http-nio-8080-exec-6] INFO  c.e.lostandfind.aspect.UserAspect 51 - url=http://localhost:8080/getSuggestion;method=GET;ip=0:0:0:0:0:0:0:1;classMethod=com.example.lostandfind.controller.LafController.GetSuggestion;time=6ms;
2019-05-06 00:06:22,279 [http-nio-8080-exec-10] INFO  c.e.lostandfind.aspect.UserAspect 51 - url=http://localhost:8080/getReportComment;method=GET;ip=0:0:0:0:0:0:0:1;classMethod=com.example.lostandfind.controller.LafController.getReportC;time=4ms;
2019-05-06 00:06:22,285 [http-nio-8080-exec-2] INFO  c.e.lostandfind.aspect.UserAspect 51 - url=http://localhost:8080/getReport;method=GET;ip=0:0:0:0:0:0:0:1;classMethod=com.example.lostandfind.controller.LafController.getReport;time=1557072382281ms;
2019-05-06 00:06:22,307 [http-nio-8080-exec-2] WARN  o.h.e.loading.internal.LoadContexts 98 - HHH000100: Fail-safe cleanup (collections) : org.hibernate.engine.loading.internal.CollectionLoadContext@41118160<rs=HikariProxyResultSet@1886685209 wrapping com.mysql.jdbc.JDBC42ResultSet@6620d55a>
2019-05-06 00:06:22,307 [http-nio-8080-exec-2] WARN  o.h.e.l.i.CollectionLoadContext 377 - HHH000160: On CollectionLoadContext#cleanup, localLoadingCollectionKeys contained [1] entries
2019-05-06 00:06:23,853 [http-nio-8080-exec-3] INFO  c.e.lostandfind.aspect.UserAspect 51 - url=http://localhost:8080/getReport;method=GET;ip=0:0:0:0:0:0:0:1;classMethod=com.example.lostandfind.controller.LafController.getReport;time=8ms;
2019-05-06 00:06:23,855 [http-nio-8080-exec-3] WARN  o.h.e.loading.internal.LoadContexts 98 - HHH000100: Fail-safe cleanup (collections) : org.hibernate.engine.loading.internal.CollectionLoadContext@6abc04b0<rs=HikariProxyResultSet@59865446 wrapping com.mysql.jdbc.JDBC42ResultSet@50242407>
2019-05-06 00:06:23,856 [http-nio-8080-exec-3] WARN  o.h.e.l.i.CollectionLoadContext 377 - HHH000160: On CollectionLoadContext#cleanup, localLoadingCollectionKeys contained [1] entries
2019-05-06 00:06:34,193 [http-nio-8080-exec-5] INFO  c.e.lostandfind.aspect.UserAspect 51 - url=http://localhost:8080/getUserInfo;method=GET;ip=0:0:0:0:0:0:0:1;classMethod=com.example.lostandfind.controller.LafController.getUserInfo;time=402ms;
2019-05-06 00:06:34,248 [http-nio-8080-exec-4] INFO  c.e.lostandfind.aspect.UserAspect 51 - url=http://localhost:8080/token;method=GET;ip=0:0:0:0:0:0:0:1;classMethod=com.example.lostandfind.controller.LafController.makeToken;time=5ms;
2019-05-06 00:06:34,283 [http-nio-8080-exec-9] INFO  c.e.lostandfind.aspect.UserAspect 51 - url=http://localhost:8080/openid1/orvxZ5LHevduXjiohzNmGuN3GW8o;method=GET;ip=0:0:0:0:0:0:0:1;classMethod=com.example.lostandfind.controller.LafController.checkOpenId1;time=3ms;
2019-05-06 00:06:34,312 [http-nio-8080-exec-7] INFO  c.e.lostandfind.aspect.UserAspect 51 - url=http://localhost:8080/manager/orvxZ5LHevduXjiohzNmGuN3GW8o;method=POST;ip=0:0:0:0:0:0:0:1;classMethod=com.example.lostandfind.controller.LafController.doManager;time=4ms;
2019-05-06 00:06:34,394 [http-nio-8080-exec-10] INFO  c.e.lostandfind.aspect.UserAspect 51 - url=http://localhost:8080/getSystemCount;method=GET;ip=0:0:0:0:0:0:0:1;classMethod=com.example.lostandfind.controller.LafController.getSystemCount;time=1557072394390ms;
2019-05-06 00:06:34,395 [http-nio-8080-exec-8] INFO  c.e.lostandfind.aspect.UserAspect 51 - url=http://localhost:8080/getPersonComment;method=GET;ip=0:0:0:0:0:0:0:1;classMethod=com.example.lostandfind.controller.LafController.getPersonComment;time=5ms;
2019-05-06 00:06:34,394 [http-nio-8080-exec-1] INFO  c.e.lostandfind.aspect.UserAspect 51 - url=http://localhost:8080/getPersonInfo;method=GET;ip=0:0:0:0:0:0:0:1;classMethod=com.example.lostandfind.controller.LafController.getPersonInfo;time=4ms;
2019-05-06 00:06:34,402 [http-nio-8080-exec-6] INFO  c.e.lostandfind.aspect.UserAspect 51 - url=http://localhost:8080/getValuable;method=GET;ip=0:0:0:0:0:0:0:1;classMethod=com.example.lostandfind.controller.LafController.getValuale;time=1557072394397ms;
2019-05-06 00:06:34,447 [http-nio-8080-exec-2] INFO  c.e.lostandfind.aspect.UserAspect 51 - url=http://localhost:8080/getPushCount;method=GET;ip=0:0:0:0:0:0:0:1;classMethod=com.example.lostandfind.controller.LafController.getPushCount;time=4ms;
2019-05-06 00:06:34,510 [http-nio-8080-exec-3] WARN  o.h.h.i.ast.QueryTranslatorImpl 381 - HHH000104: firstResult/maxResults specified with collection fetch; applying in memory!
2019-05-06 00:06:34,516 [http-nio-8080-exec-3] INFO  c.e.lostandfind.aspect.UserAspect 51 - url=http://localhost:8080/service/info;method=GET;ip=0:0:0:0:0:0:0:1;classMethod=com.example.lostandfind.controller.LafController.searchInfo;time=13ms;
2019-05-06 00:07:14,569 [http-nio-8080-exec-5] INFO  c.e.lostandfind.aspect.UserAspect 51 - url=http://localhost:8080/getUserInfo;method=GET;ip=0:0:0:0:0:0:0:1;classMethod=com.example.lostandfind.controller.LafController.getUserInfo;time=414ms;
2019-05-06 00:07:14,602 [http-nio-8080-exec-4] INFO  c.e.lostandfind.aspect.UserAspect 51 - url=http://localhost:8080/token;method=GET;ip=0:0:0:0:0:0:0:1;classMethod=com.example.lostandfind.controller.LafController.makeToken;time=7ms;
2019-05-06 00:07:14,628 [http-nio-8080-exec-9] INFO  c.e.lostandfind.aspect.UserAspect 51 - url=http://localhost:8080/openid1/orvxZ5LHevduXjiohzNmGuN3GW8o;method=GET;ip=0:0:0:0:0:0:0:1;classMethod=com.example.lostandfind.controller.LafController.checkOpenId1;time=3ms;
2019-05-06 00:07:14,687 [http-nio-8080-exec-7] INFO  c.e.lostandfind.aspect.UserAspect 51 - url=http://localhost:8080/manager/orvxZ5LHevduXjiohzNmGuN3GW8o;method=POST;ip=0:0:0:0:0:0:0:1;classMethod=com.example.lostandfind.controller.LafController.doManager;time=2ms;
2019-05-06 00:07:14,859 [http-nio-8080-exec-10] INFO  c.e.lostandfind.aspect.UserAspect 51 - url=http://localhost:8080/getPersonComment;method=GET;ip=0:0:0:0:0:0:0:1;classMethod=com.example.lostandfind.controller.LafController.getPersonComment;time=5ms;
2019-05-06 00:07:14,863 [http-nio-8080-exec-1] INFO  c.e.lostandfind.aspect.UserAspect 51 - url=http://localhost:8080/getPersonInfo;method=GET;ip=0:0:0:0:0:0:0:1;classMethod=com.example.lostandfind.controller.LafController.getPersonInfo;time=1ms;
2019-05-06 00:07:14,864 [http-nio-8080-exec-8] INFO  c.e.lostandfind.aspect.UserAspect 51 - url=http://localhost:8080/getSystemCount;method=GET;ip=0:0:0:0:0:0:0:1;classMethod=com.example.lostandfind.controller.LafController.getSystemCount;time=1557072434863ms;
2019-05-06 00:07:14,888 [http-nio-8080-exec-6] INFO  c.e.lostandfind.aspect.UserAspect 51 - url=http://localhost:8080/getValuable;method=GET;ip=0:0:0:0:0:0:0:1;classMethod=com.example.lostandfind.controller.LafController.getValuale;time=6ms;
2019-05-06 00:07:14,927 [http-nio-8080-exec-2] WARN  o.h.h.i.ast.QueryTranslatorImpl 381 - HHH000104: firstResult/maxResults specified with collection fetch; applying in memory!
2019-05-06 00:07:14,932 [http-nio-8080-exec-2] INFO  c.e.lostandfind.aspect.UserAspect 51 - url=http://localhost:8080/service/info;method=GET;ip=0:0:0:0:0:0:0:1;classMethod=com.example.lostandfind.controller.LafController.searchInfo;time=11ms;
2019-05-06 00:07:43,953 [http-nio-8080-exec-3] INFO  c.e.lostandfind.aspect.UserAspect 51 - url=http://localhost:8080/valuable;method=GET;ip=0:0:0:0:0:0:0:1;classMethod=com.example.lostandfind.controller.LafController.searchValuableInfo;time=6ms;
2019-05-06 00:07:43,954 [http-nio-8080-exec-5] INFO  c.e.lostandfind.aspect.UserAspect 51 - url=http://localhost:8080/getSuggestion;method=GET;ip=0:0:0:0:0:0:0:1;classMethod=com.example.lostandfind.controller.LafController.GetSuggestion;time=1557072463948ms;
2019-05-06 00:07:43,965 [http-nio-8080-exec-9] INFO  c.e.lostandfind.aspect.UserAspect 51 - url=http://localhost:8080/getReportComment;method=GET;ip=0:0:0:0:0:0:0:1;classMethod=com.example.lostandfind.controller.LafController.getReportC;time=4ms;
2019-05-06 00:07:43,971 [http-nio-8080-exec-4] INFO  c.e.lostandfind.aspect.UserAspect 51 - url=http://localhost:8080/getReport;method=GET;ip=0:0:0:0:0:0:0:1;classMethod=com.example.lostandfind.controller.LafController.getReport;time=1557072463967ms;
2019-05-06 00:07:45,604 [http-nio-8080-exec-7] INFO  c.e.lostandfind.aspect.UserAspect 51 - url=http://localhost:8080/getReport;method=GET;ip=0:0:0:0:0:0:0:1;classMethod=com.example.lostandfind.controller.LafController.getReport;time=12ms;
2019-05-06 00:07:48,049 [http-nio-8080-exec-10] INFO  c.e.lostandfind.aspect.UserAspect 51 - url=http://localhost:8080/getReport;method=GET;ip=0:0:0:0:0:0:0:1;classMethod=com.example.lostandfind.controller.LafController.getReport;time=16ms;
2019-05-06 00:07:57,104 [http-nio-8080-exec-1] INFO  c.e.lostandfind.aspect.UserAspect 51 - url=http://localhost:8080/getUserInfo;method=GET;ip=0:0:0:0:0:0:0:1;classMethod=com.example.lostandfind.controller.LafController.getUserInfo;time=421ms;
2019-05-06 00:07:57,149 [http-nio-8080-exec-8] INFO  c.e.lostandfind.aspect.UserAspect 51 - url=http://localhost:8080/token;method=GET;ip=0:0:0:0:0:0:0:1;classMethod=com.example.lostandfind.controller.LafController.makeToken;time=3ms;
2019-05-06 00:07:57,178 [http-nio-8080-exec-6] INFO  c.e.lostandfind.aspect.UserAspect 51 - url=http://localhost:8080/openid1/orvxZ5LHevduXjiohzNmGuN3GW8o;method=GET;ip=0:0:0:0:0:0:0:1;classMethod=com.example.lostandfind.controller.LafController.checkOpenId1;time=3ms;
2019-05-06 00:07:57,218 [http-nio-8080-exec-2] INFO  c.e.lostandfind.aspect.UserAspect 51 - url=http://localhost:8080/manager/orvxZ5LHevduXjiohzNmGuN3GW8o;method=POST;ip=0:0:0:0:0:0:0:1;classMethod=com.example.lostandfind.controller.LafController.doManager;time=2ms;
2019-05-06 00:07:57,274 [http-nio-8080-exec-5] INFO  c.e.lostandfind.aspect.UserAspect 51 - url=http://localhost:8080/getPersonInfo;method=GET;ip=0:0:0:0:0:0:0:1;classMethod=com.example.lostandfind.controller.LafController.getPersonInfo;time=3ms;
2019-05-06 00:07:57,276 [http-nio-8080-exec-3] INFO  c.e.lostandfind.aspect.UserAspect 51 - url=http://localhost:8080/getPersonComment;method=GET;ip=0:0:0:0:0:0:0:1;classMethod=com.example.lostandfind.controller.LafController.getPersonComment;time=1ms;
2019-05-06 00:07:57,277 [http-nio-8080-exec-9] INFO  c.e.lostandfind.aspect.UserAspect 51 - url=http://localhost:8080/getSystemCount;method=GET;ip=0:0:0:0:0:0:0:1;classMethod=com.example.lostandfind.controller.LafController.getSystemCount;time=1ms;
2019-05-06 00:07:57,282 [http-nio-8080-exec-4] INFO  c.e.lostandfind.aspect.UserAspect 51 - url=http://localhost:8080/getValuable;method=GET;ip=0:0:0:0:0:0:0:1;classMethod=com.example.lostandfind.controller.LafController.getValuale;time=1557072477281ms;
2019-05-06 00:07:57,334 [http-nio-8080-exec-7] WARN  o.h.h.i.ast.QueryTranslatorImpl 381 - HHH000104: firstResult/maxResults specified with collection fetch; applying in memory!
2019-05-06 00:07:57,340 [http-nio-8080-exec-7] INFO  c.e.lostandfind.aspect.UserAspect 51 - url=http://localhost:8080/service/info;method=GET;ip=0:0:0:0:0:0:0:1;classMethod=com.example.lostandfind.controller.LafController.searchInfo;time=11ms;
2019-05-06 00:08:02,150 [http-nio-8080-exec-6] INFO  c.e.lostandfind.aspect.UserAspect 51 - url=http://localhost:8080/getReportComment;method=GET;ip=0:0:0:0:0:0:0:1;classMethod=com.example.lostandfind.controller.LafController.getReportC;time=4ms;
2019-05-06 00:08:02,153 [http-nio-8080-exec-10] INFO  c.e.lostandfind.aspect.UserAspect 51 - url=http://localhost:8080/valuable;method=GET;ip=0:0:0:0:0:0:0:1;classMethod=com.example.lostandfind.controller.LafController.searchValuableInfo;time=1557072482149ms;
2019-05-06 00:08:02,161 [http-nio-8080-exec-8] INFO  c.e.lostandfind.aspect.UserAspect 51 - url=http://localhost:8080/getReport;method=GET;ip=0:0:0:0:0:0:0:1;classMethod=com.example.lostandfind.controller.LafController.getReport;time=12ms;
2019-05-06 00:08:02,162 [http-nio-8080-exec-1] INFO  c.e.lostandfind.aspect.UserAspect 51 - url=http://localhost:8080/getSuggestion;method=GET;ip=0:0:0:0:0:0:0:1;classMethod=com.example.lostandfind.controller.LafController.GetSuggestion;time=1557072482150ms;
2019-05-06 00:08:03,546 [http-nio-8080-exec-2] INFO  c.e.lostandfind.aspect.UserAspect 51 - url=http://localhost:8080/getReport;method=GET;ip=0:0:0:0:0:0:0:1;classMethod=com.example.lostandfind.controller.LafController.getReport;time=27ms;
2019-05-06 00:08:08,219 [http-nio-8080-exec-3] INFO  c.e.lostandfind.aspect.UserAspect 51 - url=http://localhost:8080/getReportComment;method=GET;ip=0:0:0:0:0:0:0:1;classMethod=com.example.lostandfind.controller.LafController.getReportC;time=1ms;
2019-05-06 00:08:08,220 [http-nio-8080-exec-5] INFO  c.e.lostandfind.aspect.UserAspect 51 - url=http://localhost:8080/valuable;method=GET;ip=0:0:0:0:0:0:0:1;classMethod=com.example.lostandfind.controller.LafController.searchValuableInfo;time=1557072488219ms;
2019-05-06 00:08:08,226 [http-nio-8080-exec-9] INFO  c.e.lostandfind.aspect.UserAspect 51 - url=http://localhost:8080/getSuggestion;method=GET;ip=0:0:0:0:0:0:0:1;classMethod=com.example.lostandfind.controller.LafController.GetSuggestion;time=7ms;
2019-05-06 00:08:08,228 [http-nio-8080-exec-4] INFO  c.e.lostandfind.aspect.UserAspect 51 - url=http://localhost:8080/getReport;method=GET;ip=0:0:0:0:0:0:0:1;classMethod=com.example.lostandfind.controller.LafController.getReport;time=1557072488221ms;
2019-05-06 00:15:44,983 [Thread-39] INFO  o.s.b.w.s.c.AnnotationConfigServletWebServerApplicationContext 993 - Closing org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@5f8edcc5: startup date [Sun May 05 22:48:03 CST 2019]; root of context hierarchy
2019-05-06 00:15:44,991 [Thread-39] INFO  o.s.c.s.DefaultLifecycleProcessor 366 - Stopping beans in phase 2147483647
2019-05-06 00:15:45,012 [Thread-39] INFO  o.s.j.e.a.AnnotationMBeanExporter 451 - Unregistering JMX-exposed beans on shutdown
2019-05-06 00:15:45,013 [Thread-39] INFO  o.s.j.e.a.AnnotationMBeanExporter 185 - Unregistering JMX-exposed beans
2019-05-06 00:15:46,208 [Thread-39] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean 597 - Closing JPA EntityManagerFactory for persistence unit 'default'
2019-05-06 00:15:46,212 [Thread-39] INFO  com.zaxxer.hikari.HikariDataSource 381 - HikariPool-1 - Shutdown initiated...
2019-05-06 00:15:46,217 [Thread-39] INFO  com.zaxxer.hikari.HikariDataSource 383 - HikariPool-1 - Shutdown completed.
2019-05-06 00:16:03,261 [main] INFO  c.e.l.LostandfindApplication 50 - Starting LostandfindApplication on zhangcongdeMacBook-Air.local with PID 89094 (/Users/zhangcong/IdeaProjects/lostandfind/target/classes started by zhangcong in /Users/zhangcong/IdeaProjects/lostandfind)
2019-05-06 00:16:03,268 [main] INFO  c.e.l.LostandfindApplication 662 - No active profile set, falling back to default profiles: default
2019-05-06 00:16:03,458 [main] INFO  o.s.b.w.s.c.AnnotationConfigServletWebServerApplicationContext 590 - Refreshing org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@2d2ffcb7: startup date [Mon May 06 00:16:03 CST 2019]; root of context hierarchy
2019-05-06 00:16:05,103 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate 163 - Multiple Spring Data modules found, entering strict repository configuration mode!
2019-05-06 00:16:05,283 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate 163 - Multiple Spring Data modules found, entering strict repository configuration mode!
2019-05-06 00:16:05,319 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport 297 - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.example.lostandfind.repository.CommentRespository.
2019-05-06 00:16:05,325 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport 297 - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.example.lostandfind.repository.EvaluateRespository.
2019-05-06 00:16:05,326 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport 297 - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.example.lostandfind.repository.FinishRespository.
2019-05-06 00:16:05,329 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport 297 - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.example.lostandfind.repository.GradeRepository.
2019-05-06 00:16:05,331 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport 297 - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.example.lostandfind.repository.HistoryRepository.
2019-05-06 00:16:05,336 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport 297 - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.example.lostandfind.repository.InfoRepository.
2019-05-06 00:16:05,338 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport 297 - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.example.lostandfind.repository.ManageRepository.
2019-05-06 00:16:05,339 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport 297 - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.example.lostandfind.repository.NewsRepository.
2019-05-06 00:16:05,341 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport 297 - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.example.lostandfind.repository.PersonInfoRespository.
2019-05-06 00:16:05,342 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport 297 - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.example.lostandfind.repository.PushRepository.
2019-05-06 00:16:05,344 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport 297 - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.example.lostandfind.repository.ReportCommentRepository.
2019-05-06 00:16:05,346 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport 297 - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.example.lostandfind.repository.ReportRepository.
2019-05-06 00:16:05,348 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport 297 - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.example.lostandfind.repository.SuggestRepository.
2019-05-06 00:16:05,350 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport 297 - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.example.lostandfind.repository.SystemInformRepository.
2019-05-06 00:16:05,352 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport 297 - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.example.lostandfind.repository.ThanksRepository.
2019-05-06 00:16:05,355 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport 297 - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.example.lostandfind.repository.UserRepository.
2019-05-06 00:16:06,163 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker 326 - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$4c40cfb0] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-05-06 00:16:06,279 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker 326 - Bean 'redisConfig' of type [com.example.lostandfind.redis.RedisConfig$$EnhancerBySpringCGLIB$$c694624c] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-05-06 00:16:06,882 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer 91 - Tomcat initialized with port(s): 8080 (http)
